date;WorkType;Hours;SystemHours;Quantity;SystemKPI
2022-09-28;213;16,24;1,825;399;218,630137
2022-09-28;214;48;24,019166;52442;2183,339754
2022-09-28;210;42,6;29,908888;12706;424,82355
2022-09-28;215;50,76;45,213888;17354;383,820121
2022-09-28;209;69,01;29,968611;17925;598,125819
2022-09-28;211;81,67;19,806111;6833;344,994532
2022-09-29;202;8;11,595833;2179;187,91233
2022-09-29;217;48;29,124166;2822;96,895478
2022-09-29;206;178,52;92,936944;728;7,833268
2022-09-29;203;40,9;19,625277;79687;4060,426764
2022-09-29;214;62,68;36,717777;25992;707,885992
2022-09-29;213;22,88;3,755277;543;144,596524
2022-09-29;215;62,34;49,114722;19287;392,692846
2022-09-29;209;53,8;30,9275;13953;451,151887
2022-09-29;210;37,66;30,900833;8280;267,953941
2022-09-29;211;82,01;20,265277;5454;269,130296
2022-09-30;202;7,2;4,8725;1269;260,441251
2022-09-30;203;40,9;26,456388;65574;2478,569636
2022-09-30;206;151,7;59,113333;675;11,418744
2022-09-30;217;33,6;42,545833;4379;102,924298
2022-09-30;210;29,07;20,076944;8778;437,217935
2022-09-30;213;27,81;3,203888;275;85,833213
2022-09-30;209;48,6;20,11;12672;630,134261
2022-09-30;214;30,08;9,334444;10698;1146,077902
2022-09-30;215;47,98;36,358888;13679;376,221627
2022-09-30;211;78,96;19,653055;4965;252,632478
2022-10-02;206;68,4;53,067777;456;8,592785
2022-10-02;211;4;1,452222;492;338,791176
2022-10-02;215;3,6;2,76;907;328,623188
2022-10-03;202;16;14,530277;3858;265,514552
2022-10-03;217;40;49,265833;4734;96,090935
2022-10-03;203;40,5;20,750277;60666;2923,623621
2022-10-03;210;63,43;47,109166;18129;384,829567
2022-10-03;206;214,98;107,169166;1197;11,169257
2022-10-03;215;71,27;58,4675;24219;414,230127
2022-10-03;214;33,16;15,398888;17272;1121,639432
2022-10-03;209;89,93;47,153888;26208;555,797222
2022-10-03;213;13,9;3,646388;527;144,526584
2022-10-03;211;101,58;25,171666;6952;276,183547
2022-10-04;202;8;11,990555;2932;244,525795
2022-10-04;217;47;47,368611;6180;130,466143
2022-10-04;203;44,8;13,640277;43489;3188,278361
2022-10-04;210;87,66;69,220555;26535;383,33989
2022-10-04;206;188,49;113,487222;1175;10,353589
2022-10-04;215;64,35;46,909166;24452;521,262731
2022-10-04;209;120,26;69,26;32008;462,14265
2022-10-04;214;42,72;24,860833;32031;1288,412178
2022-10-04;213;31,42;2,478055;553;223,158889
2022-10-04;211;80,74;22,080277;5699;258,103646
2022-10-05;202;16;18,652222;7369;395,073573
2022-10-05;203;44,6;13,895555;42331;3046,369864
2022-10-05;206;198,88;105,163055;1009;9,594624
2022-10-05;217;27,02;46,788888;9469;202,377111
2022-10-05;213;15,77;3,034166;343;113,045891
2022-10-05;214;43,85;24,066944;27443;1140,277718
2022-10-05;215;48;38,880833;13458;346,134559
2022-10-05;209;52,88;41,444444;16570;399,812336
2022-10-05;211;92,09;20,158611;5780;286,726104
2022-10-05;210;51,68;41,440277;15773;380,620042
2022-10-06;217;43,75;46,268611;7216;155,958863
2022-10-06;206;177,35;108,968055;1026;9,415603
2022-10-06;203;42,58;21,069166;63856;3030,779671
2022-10-06;202;15,9;18,310277;4272;233,311598
2022-10-06;209;35,5;27,789166;8617;310,084872
2022-10-06;211;97,49;20,860277;6196;297,02386
2022-10-06;214;59,76;36,856388;39452;1070,425023
2022-10-06;215;65,77;45,970555;19155;416,679763
2022-10-06;210;41,33;27,755;7820;281,751035
2022-10-06;213;24,1;3,174444;593;186,804366
2022-10-07;213;10,18;2,213611;393;177,537969
2022-10-07;202;16;18,417222;3435;186,510213
2022-10-07;217;22,5;40,094444;7198;179,52612
2022-10-07;203;31,7;20,129166;104972;5214,920479
2022-10-07;206;133,38;68,1375;667;9,78903
2022-10-07;210;36,68;25,357777;8600;339,146448
2022-10-07;215;42,97;29,648888;12808;431,989219
2022-10-07;214;24,62;14,05;15114;1075,729537
2022-10-07;211;90,47;19,855833;5851;294,674114
2022-10-07;209;47,35;25,684722;12545;488,42265
2022-10-09;206;67,9;55,878333;443;7,927939
2022-10-10;217;18,1;40,738611;6764;166,034134
2022-10-10;206;201,5;105,664166;1321;12,501873
2022-10-10;203;45,5;19,640277;54977;2799,196773
2022-10-10;202;22,47;29,616944;6823;230,374882
2022-10-10;211;87,61;28,543055;4819;168,832663
2022-10-10;210;65,36;51,068611;15681;307,057499
2022-10-10;213;16,2;3,899166;1411;361,872257
2022-10-10;214;38,2;24,453333;25435;1040,144507
2022-10-10;209;89,44;51,244444;27254;531,843022
2022-10-10;215;64,18;50,769722;26810;528,070648
2022-10-11;213;21;1,980277;474;239,360453
2022-10-11;202;28,7;30,896388;6817;220,640678
2022-10-11;206;172,67;117,549722;1162;9,885179
2022-10-11;203;40;17,990833;98899;5497,188484
2022-10-11;217;50,42;59,549722;10032;168,464262
2022-10-11;210;84,14;58,934722;18649;316,434851
2022-10-11;209;90,37;58,960555;20501;347,707039
2022-10-11;214;48,54;31,604444;27173;859,784149
2022-10-11;211;97,6;26,27;8581;326,646364
2022-10-11;215;55,86;51,911111;18762;361,425514
2022-10-12;217;37,83;58,781666;13960;237,489015
2022-10-12;206;177,41;110,4525;1165;10,54752
2022-10-12;203;51,57;21,092777;54169;2568,130313
2022-10-12;202;22,73;20,243333;7891;389,80735
2022-10-12;211;80,12;23,371388;5333;228,184992
2022-10-12;215;41,48;29,055277;9024;310,580415
2022-10-12;210;59,23;42,1425;13863;328,95533
2022-10-12;209;60,22;42,168611;18096;429,134362
2022-10-12;213;16,2;2,933333;583;198,750023
2022-10-12;214;54,42;30,9825;52275;1687,242798
2022-10-13;203;43,3;21,731944;29260;1346,405089
2022-10-13;206;160,92;89,807777;856;9,531469
2022-10-13;217;32,24;58,733611;9773;166,395354
2022-10-13;202;20,42;22,731111;4981;219,126992
2022-10-13;209;63,24;42,6775;19435;455,392185
2022-10-13;213;25,76;2,594722;421;162,252449
2022-10-13;210;63,28;42,639166;11307;265,178732
2022-10-13;215;41,88;38,265277;11990;313,338905
2022-10-13;211;98,05;16,956944;7835;462,052596
2022-10-13;214;49,63;25,071388;23668;944,024319
2022-10-14;206;112,45;73,461666;718;9,773805
2022-10-14;203;45,8;18,894444;65501;3466,680469
2022-10-14;217;32;56,801111;17264;303,937716
2022-10-14;202;22,2;16,7525;10567;630,771526
2022-10-14;209;54,25;33,49;14212;424,365482
2022-10-14;210;43,57;33,484722;12978;387,579744
2022-10-14;214;31,3;20,8125;34845;1674,234234
2022-10-14;215;47,42;35,922777;14785;411,577312
2022-10-14;213;10,19;2,34;351;150
2022-10-14;211;76,6;17,450833;5339;305,94528
2022-10-16;206;64;44,915277;439;9,773957
2022-10-16;215;2,6;2,926666;1076;367,653842
2022-10-17;217;39,95;42,596666;15823;371,460996
2022-10-17;203;46,83;19,236111;86356;4489,265007
2022-10-17;202;15,6;11,666666;3936;337,371447
2022-10-17;206;209,95;133,4575;1319;9,883296
2022-10-17;209;72,03;44,083888;18369;416,682847
2022-10-17;214;38,62;19,8375;35003;1764,486452
2022-10-17;215;69,4;59,1675;20591;348,011999
2022-10-17;210;52,56;44,053888;13988;317,520215
2022-10-17;213;16,2;4,547222;683;150,201596
2022-10-17;211;105,67;32,768055;7410;226,134874
2022-10-18;202;16;16,178333;3687;227,897398
2022-10-18;217;28,53;63,196666;9737;154,074583
2022-10-18;203;52,77;27,786111;183094;6589,407204
2022-10-18;206;190,41;133,162222;1339;10,055404
2022-10-18;215;57,03;45,201666;18198;402,59578
2022-10-18;210;85,68;70,981944;20553;289,552509
2022-10-18;209;104,12;71,024722;25664;361,338971
2022-10-18;213;22,36;1,846944;483;261,513072
2022-10-18;211;104,61;31,666388;7035;222,159849
2022-10-18;214;38,3;26,143888;27374;1047,051609
2022-10-19;202;23,6;24,871666;6333;254,627092
2022-10-19;203;42,33;28,214166;77161;2734,831857
2022-10-19;210;54,83;46,975;16566;352,655667
2022-10-19;206;210,06;98,355;1178;11,977022
2022-10-19;217;18,93;31,905277;6389;200,249005
2022-10-19;213;11,14;1,148888;373;324,66176
2022-10-19;211;99,98;16,301388;6000;368,066817
2022-10-19;215;52,24;42,019722;18613;442,958665
2022-10-19;214;54,78;33,018055;26759;810,435381
2022-10-19;209;82,33;47,008333;21682;461,237372
2022-10-20;206;225,17;113,050277;1212;10,720894
2022-10-20;203;44,9;23,682777;37915;1600,952455
2022-10-20;217;28,68;35,796388;2289;63,944999
2022-10-20;202;24;30,949444;8607;278,098695
2022-10-20;214;46,45;25,023333;24898;994,991354
2022-10-20;210;31,95;28,191388;8428;298,956546
2022-10-20;215;56,99;42,512222;15040;353,780613
2022-10-20;213;32,97;2,897222;605;208,820726
2022-10-20;211;88,79;22,342777;5690;254,668432
2022-10-20;209;40,14;28,194722;9407;333,644006
2022-10-21;217;16;25,193611;1522;60,412141
2022-10-21;202;24;20,768888;4413;212,481284
2022-10-21;215;54,94;44,673611;15516;347,319136
2022-10-21;206;127,84;70,671388;677;9,579549
2022-10-21;203;45,7;20,146388;76006;3772,6862
2022-10-21;210;52,12;35,865833;9647;268,974653
2022-10-21;213;15,75;1,036388;310;299,115775
2022-10-21;211;85,4;20,503611;4898;238,88475
2022-10-21;209;44,75;35,880555;12472;347,597744
2022-10-21;214;40,1;28,926666;23021;795,840073
2022-10-23;206;53,4;53,795;433;8,049075
2022-10-23;217;7,06;0,236388;53;224,207658
2022-10-24;203;52,2;22,922777;37154;1620,833287
2022-10-24;206;195,83;93,549166;1157;12,367828
2022-10-24;215;64,58;51,306388;23078;449,807536
2022-10-24;202;18,28;18,423888;4129;224,111219
2022-10-24;217;41,77;35,763611;2899;81,060047
2022-10-24;213;11,71;4,046388;732;180,902079
2022-10-24;210;64,65;46,705833;14309;306,364303
2022-10-24;209;60,49;46,723333;17724;379,339376
2022-10-24;214;40,3;29,815555;27109;909,22339
2022-10-24;211;89,44;24,744166;7045;284,713576
2022-10-25;206;200,65;96,132777;1001;10,412682
2022-10-25;211;95,85;18,768055;7733;412,029909
2022-10-25;215;55,59;46,31;18629;402,267328
2022-10-25;202;16;14,06;3325;236,486486
2022-10-25;203;47,7;22,909722;54006;2357,339822
2022-10-25;217;23,6;42,914444;4006;93,348523
2022-10-25;209;123,12;76,3925;37206;487,03734
2022-10-25;210;121,13;76,312777;24644;322,934126
2022-10-25;214;49,81;39,49;28342;717,700683
2022-10-25;213;4,52;1,848333;499;269,972997
2022-10-26;217;31,1;46,504722;4074;87,604007
2022-10-26;203;39,58;15,348055;134904;8789,647939
2022-10-26;202;16;18,501666;3567;192,793448
2022-10-26;206;221,52;116,538888;1090;9,353101
2022-10-26;215;44,77;36,441111;14716;403,829619
2022-10-26;213;12,33;1,428888;470;328,92711
2022-10-26;210;59,49;45,118611;15481;343,117832
2022-10-26;209;70,9;45,136388;18216;403,576821
2022-10-26;214;35,25;19,398055;30533;1574,023787
2022-10-26;211;88,82;25,401944;8040;316,511208
2022-10-27;206;227,78;99,997777;984;9,840219
2022-10-27;203;53,6;26,054722;65552;2515,935499
2022-10-27;209;73,63;32,983055;25332;768,030735
2022-10-27;217;24,82;49,425;4068;82,306525
2022-10-27;202;16,7;11,748055;3667;312,136774
2022-10-27;213;9,13;4,155277;508;122,254184
2022-10-27;215;56,66;60,420833;29013;480,182059
2022-10-27;210;45,15;32,932777;9974;302,859367
2022-10-27;211;102,44;19,205277;5110;266,072704
2022-10-27;214;48,91;32,86;32928;1002,069385
2022-10-28;202;21,05;18,3;5232;285,901639
2022-10-28;203;37,3;8,505;32576;3830,217519
2022-10-28;217;16;25,046388;2678;106,921604
2022-10-28;215;44,01;33,056666;15351;464,384399
2022-10-28;206;140,99;66,444166;744;11,197371
2022-10-28;210;33,48;25,597777;9969;389,44788
2022-10-28;213;4,3;1,956666;537;274,446431
2022-10-28;211;69,94;15,436111;11152;722,461765
2022-10-28;209;60,36;25,635;18094;705,83187
2022-10-28;214;36,2;21,057222;37332;1772,883431
2022-10-30;211;7,6;0,242777;188;774,37319
2022-10-30;206;74,3;53,875277;533;9,893221
2022-10-31;203;51,1;16,549444;23750;1435,093529
2022-10-31;206;245,21;125,117222;1432;11,445267
2022-10-31;213;13,68;3,154166;676;214,319728
2022-10-31;202;16;10,319722;2626;254,464219
2022-10-31;217;25,97;38,161944;3311;86,761827
2022-10-31;209;52,73;50,659444;15786;311,61021
2022-10-31;214;36,4;21,381388;34962;1635,160448
2022-10-31;210;68,77;50,656388;15277;301,580918
2022-10-31;211;94,97;25,060833;4664;186,107141
2022-10-31;215;73,33;57,865833;28251;488,215558
2022-11-01;203;52,7;25,801666;123194;4774,652923
2022-11-01;217;27,2;40,0925;2840;70,836191
2022-11-01;202;24;23,660555;5057;213,73125
2022-11-01;206;212,4;99,313333;1056;10,633013
2022-11-01;210;85,56;69,256388;22067;318,627647
2022-11-01;215;73,12;56,668333;23092;407,493899
2022-11-01;209;128,38;69,305;27158;391,862059
2022-11-01;213;8,23;3,726666;982;263,506308
2022-11-01;214;60,44;43,821944;37469;855,028247
2022-11-01;211;93,27;20,484166;7956;388,397555
2022-11-02;206;228,79;118,38;1209;10,212874
2022-11-02;217;25,2;29,413333;2987;101,552585
2022-11-02;202;27;24,971111;4398;176,123521
2022-11-02;203;54;28,354444;61872;2182,091808
2022-11-02;210;36,23;28,031944;10111;360,69564
2022-11-02;213;8,29;2,475833;595;240,323156
2022-11-02;209;70,29;28,061388;15037;535,860877
2022-11-02;215;43,27;33,656666;11513;342,071909
2022-11-02;214;50,43;30,429444;34147;1122,169698
2022-11-02;211;84,61;19,097777;5478;286,839667
2022-11-03;217;39,79;39,076666;2852;72,984732
2022-11-03;213;5,62;2,746666;564;205,339856
2022-11-03;202;38,19;25,186944;6284;249,494341
2022-11-03;214;64,82;44,738888;44268;989,474749
2022-11-03;206;204,21;115,750833;1052;9,088488
2022-11-03;203;53,7;38,323888;160134;4178,438262
2022-11-03;209;64,12;31,716388;15608;492,111522
2022-11-03;215;63,01;41,845;19054;455,347114
2022-11-03;210;58,26;31,697777;11481;362,202055
2022-11-03;211;102,66;19,901111;5059;254,206913
2022-11-04;203;43,98;24,265555;32887;1355,295603
2022-11-04;206;120,22;83,415555;824;9,878254
2022-11-04;202;15,93;12,723611;4088;321,292438
2022-11-04;211;87,03;23,920277;6677;279,135563
2022-11-04;217;43,38;33,833055;2926;86,48347
2022-11-04;213;3,07;2,3475;355;151,224707
2022-11-04;209;111,17;50,005555;18647;372,89857
2022-11-04;214;38,07;20,7975;28953;1392,138478
2022-11-04;215;53,05;46,040555;21330;463,287204
2022-11-04;210;67,4;49,658611;16160;325,421909
2022-11-06;206;57,43;51,241388;431;8,41117
2022-11-06;215;3,6;3,6175;1928;532,964754
2022-11-07;209;52,57;29,803611;16531;554,664332
2022-11-07;213;9,72;3,312777;744;224,584993
2022-11-07;215;53,87;38,888333;17832;458,543697
2022-11-07;217;52,52;44,629166;3936;88,193447
2022-11-07;202;22,9;19,329444;7898;408,59944
2022-11-07;203;36,9;16,688333;78203;4686,088179
2022-11-07;206;255,16;111,782222;1446;12,935867
2022-11-07;210;37,09;29,769444;9859;331,178506
2022-11-07;211;102,01;32,883333;5806;176,56361
2022-11-07;214;31,07;19,914444;30700;1541,594633
2022-11-08;203;46,1;31,066944;131003;4216,79712
2022-11-08;202;22,1;22,691944;11266;496,475753
2022-11-08;206;243,12;110,375555;1190;10,781373
2022-11-08;217;42,3;26,953611;3807;141,24267
2022-11-08;213;9,21;2,208611;587;265,777903
2022-11-08;210;109,99;85,846388;28149;327,899643
2022-11-08;215;76,04;61,833333;21860;353,530999
2022-11-08;209;133,68;85,893888;35904;418,00413
2022-11-08;214;58,91;42,271388;43569;1030,69717
2022-11-08;211;83,17;15,959722;5521;345,933343
2022-11-09;202;21,5;21,772777;7835;359,85304
2022-11-09;217;36,46;30,539444;4168;136,479236
2022-11-09;203;38,2;19,132222;29878;1561,658651
2022-11-09;206;229,29;120,408333;1332;11,062357
2022-11-09;213;16,2;0,134444;44;327,273809
2022-11-09;214;44,4;26,302777;26900;1022,705701
2022-11-09;209;91,73;63,108888;21004;332,821582
2022-11-09;210;95,61;63,087777;17417;276,075665
2022-11-09;215;55,89;42,053888;22841;543,136463
2022-11-09;211;87,19;24,287777;6276;258,401581
2022-11-10;203;46,93;13,160833;53717;4081,58055
2022-11-10;206;269,14;124,776388;1108;8,879885
2022-11-10;217;34,91;26,798055;2961;110,493093
2022-11-10;202;16;18,768333;6694;356,6646
2022-11-10;210;117,15;62,611388;21083;336,72788
2022-11-10;215;88,46;65,0325;24556;377,595817
2022-11-10;209;90,99;62,628888;24807;396,095169
2022-11-10;211;122,7;31,058611;8502;273,740509
2022-11-10;213;26,45;0,017222;3;174,195796
2022-11-10;214;44,76;33,483055;20856;622,882231
2022-11-11;202;22,4;18,757777;12214;651,143256
2022-11-11;217;40;20,295277;1364;67,207754
2022-11-11;203;29,6;13,241944;60904;4599,324691
2022-11-11;206;158,75;73,779722;765;10,368703
2022-11-11;210;113,1;69,962222;21524;307,651749
2022-11-11;213;18,12;8,4725;1274;150,36884
2022-11-11;214;40,2;26,675277;33987;1274,101108
2022-11-11;209;75,98;69,988888;24956;356,570888
2022-11-11;215;69,24;53,860833;19887;369,229343
2022-11-11;211;73,5;25,405833;5384;211,919837
2022-11-13;206;62,34;56,135;508;9,049613
2022-11-13;215;3,6;2,616944;1361;520,072267
2022-11-14;217;33,6;9,601388;1686;175,599611
2022-11-14;202;20,95;20,706111;3378;163,140243
2022-11-14;206;243,21;133,4425;1529;11,458119
2022-11-14;203;62,83;19,022777;82607;4342,531061
2022-11-14;215;83,15;64,320833;18340;285,133123
2022-11-14;209;91,47;59,583611;21610;362,683624
2022-11-14;210;89,48;59,551388;16314;273,948274
2022-11-14;214;55,3;36,165555;44904;1241,623417
2022-11-14;213;33,96;9,804166;1548;157,892063
2022-11-14;211;105,03;23,430555;6814;290,816841
2022-11-15;217;16;5,408611;3105;574,084547
2022-11-15;213;75,04;58,068055;4944;85,141478
2022-11-15;202;20,4;17,289444;8778;507,708634
2022-11-15;214;53,8;36,313888;26611;732,805035
2022-11-15;206;267,38;131,520833;1634;12,423887
2022-11-15;203;55;24,080555;112254;4661,603522
2022-11-15;215;61,73;44,073888;17722;402,097495
2022-11-15;211;100,69;21,910833;12091;551,82749
2022-11-15;210;109,79;77,220555;23354;302,432428
2022-11-15;209;101,29;77,251666;27282;353,157432
2022-11-16;203;53,9;17,960555;73616;4098,759754
2022-11-16;202;24;28,631111;18036;629,944119
2022-11-16;206;254,97;135,31;1294;9,563225
2022-11-16;210;82,02;51,933055;14039;270,328791
2022-11-16;211;111,35;23,730277;11878;500,541986
2022-11-16;213;54,43;38,783333;2511;64,744307
2022-11-16;215;67,44;49,971666;28492;570,1631
2022-11-16;209;72,16;52,316666;20540;392,609116
2022-11-16;214;42,25;29,042777;27805;957,3809
2022-11-17;217;21,3;10,073611;1925;191,093342
2022-11-17;202;24;23,966388;6925;288,946336
2022-11-17;206;258,79;132,811944;1428;10,752045
2022-11-17;211;110,2;27,042777;7487;276,857661
2022-11-17;203;49,3;17,289722;18000;1041,080938
2022-11-17;209;41,06;39,9375;10421;260,932707
2022-11-17;214;62,35;44,603888;29672;665,233488
2022-11-17;215;87,74;57,982222;21384;368,802699
2022-11-17;213;60,98;32,582777;1424;43,704071
2022-11-17;210;70,76;39,9375;10421;260,932707
2022-11-18;202;28,1;23,898333;9236;386,47047
2022-11-18;203;39,05;16,815277;45632;2713,722765
2022-11-18;206;194,64;87,378055;972;11,124075
2022-11-18;217;11,87;2,011944;152;75,548822
2022-11-18;215;85,77;70,262777;29800;424,122149
2022-11-18;209;48,44;42,5375;11241;264,260946
2022-11-18;213;44,9;25,551111;1471;57,570882
2022-11-18;210;64,78;42,5375;11241;264,260946
2022-11-18;214;37,53;21,141666;46398;2194,62364
2022-11-18;211;98,18;29,239166;7578;259,172918
2022-11-20;206;94,75;49,513888;604;12,198598
2022-11-20;215;2,25;1,883333;1758;933,451492
2022-11-20;211;5,35;0,000555;22;39639,63964
2022-11-21;217;11,82;5,151111;537;104,249355
2022-11-21;206;268,36;127,616944;1629;12,764763
2022-11-21;202;26,3;25,055;13377;533,905408
2022-11-21;203;46,2;26,290277;132692;5047,189118
2022-11-21;210;70,66;60,140277;17355;288,575325
2022-11-21;214;46,47;31,936666;34414;1077,570213
2022-11-21;209;81,22;60,159444;21482;357,084417
2022-11-21;215;63,28;48,614444;19766;406,58698
2022-11-21;211;129,81;27,186666;8727;321,00295
2022-11-21;213;15,43;6,887222;1085;157,538119
2022-11-22;203;37,6;26,4975;150816;5691,706764
2022-11-22;202;31,23;27,621111;11468;415,189671
2022-11-22;206;249,92;127,696111;1666;13,046599
2022-11-22;217;15,9;16,749166;811;48,420321
2022-11-22;211;104,91;25,210833;8774;348,024993
2022-11-22;209;125,85;84,828888;27567;324,971842
2022-11-22;214;52,76;41,807222;28515;682,05919
2022-11-22;215;72,93;58,617777;27156;463,27243
2022-11-22;210;114,58;84,821666;25757;303,660623
2022-11-22;213;46,11;30,270277;1755;57,977666
2022-11-23;214;73,67;48,656388;37607;772,909818
2022-11-23;203;54,3;23,9575;84235;3516,017948
2022-11-23;202;18,65;29,2775;12371;422,542908
2022-11-23;215;74,46;58,0625;30015;516,942949
2022-11-23;206;273,32;128,047222;1658;12,948348
2022-11-23;217;22,02;12,544166;1992;158,798918
2022-11-23;209;69,51;53,190833;18920;355,700389
2022-11-23;211;114,84;26,775555;9089;339,451413
2022-11-23;213;10,2;4,24;1066;251,415094
2022-11-23;210;78,03;53,173611;16468;309,702495
2022-11-24;202;32,9;26,979166;12038;446,19615
2022-11-24;217;15,38;7,179166;304;42,344751
2022-11-24;206;270,07;113,2975;1457;12,859948
2022-11-24;211;90,56;29,660833;6641;223,897959
2022-11-24;203;38,6;20,088055;31895;1587,759491
2022-11-24;214;56,23;39,725555;22011;554,076588
2022-11-24;213;31,07;20,5;1477;72,04878
2022-11-24;210;80,36;68,605833;21248;309,711274
2022-11-24;215;58,87;46,011111;18953;411,922241
2022-11-24;209;81,68;68,606944;22044;321,308583
2022-11-25;202;32,7;31,1325;9705;311,732112
2022-11-25;217;16;7,588611;855;112,66884
2022-11-25;203;38,1;17,413055;15384;883,47507
2022-11-25;206;163,83;87,926388;922;10,486044
2022-11-25;213;12,96;2,519444;605;240,132347
2022-11-25;214;44;23,094444;53595;2320,68804
2022-11-25;210;68,69;58,009444;20769;358,02791
2022-11-25;215;86,25;66,106944;31032;469,421185
2022-11-25;211;77,53;16,594166;5543;334,033057
2022-11-25;209;87,37;58,009444;20769;358,02791
2022-11-27;206;118,73;40,622222;904;22,253829
2022-11-27;215;2,52;3,978888;1875;471,237189
2022-11-28;214;50,92;33,447222;28559;853,852675
2022-11-28;202;22,8;25,510555;11057;433,428437
2022-11-28;217;7,92;1,829722;118;64,490671
2022-11-28;203;55,4;13,940555;143014;10258,84551
2022-11-28;206;336,56;159,286666;2167;13,604403
2022-11-28;211;153,97;40,697777;10448;256,721638
2022-11-28;210;95,78;76,768611;19024;247,809615
2022-11-28;215;186,44;147,110833;63259;430,009121
2022-11-28;209;85,92;76,772222;20024;260,823504
2022-11-28;213;7,95;5,604722;812;144,877837
2022-11-29;202;32,3;25,085833;11394;454,200584
2022-11-29;206;353,98;151,003333;2074;13,734796
2022-11-29;203;46,5;24,481666;200825;8203,077355
2022-11-29;211;139,74;35,29;7654;216,888637
2022-11-29;210;109,52;95,680555;27569;288,13587
2022-11-29;214;61,52;43,895833;40870;931,067876
2022-11-29;215;184,08;151,004722;55788;369,4454
2022-11-29;209;114,15;95,688611;28536;298,217308
2022-11-29;213;41,11;34,351111;2226;64,801398
2022-11-30;202;28,15;27,1775;13160;484,224082
2022-11-30;206;306;146,8625;1840;12,528726
2022-11-30;217;4,55;4,498055;8601;1912,159811
2022-11-30;203;46,13;16,083055;25122;1562,016669
2022-11-30;210;84,91;71,620277;21588;301,423017
2022-11-30;213;15,08;6,187222;1044;168,734854
2022-11-30;214;56,55;42,836666;19694;459,74633
2022-11-30;215;92,76;70,294166;31242;444,446556
2022-11-30;211;113,18;29,462222;10931;371,017501
2022-11-30;209;87,02;71,640277;25331;353,586014
2022-12-01;206;271,65;121,221944;1545;12,745217
2022-12-01;217;8;16,58;1130;68,154402
2022-12-01;203;46,3;17,358333;44371;2556,178637
2022-12-01;202;32;33,372222;11684;350,111538
2022-12-01;215;45,16;37,174166;13756;370,041926
2022-12-01;213;31,05;16,033333;1876;117,006239
2022-12-01;210;60,04;49,545277;15348;309,777256
2022-12-01;209;78,22;49,573611;20342;410,339283
2022-12-01;214;68,35;48,600833;55100;1133,725424
2022-12-01;211;93,6;23,264722;7949;341,676122
2022-12-02;206;135,24;64,122777;747;11,649527
2022-12-02;203;43,05;18,317777;38231;2087,098232
2022-12-02;202;24;27,250555;5832;214,013989
2022-12-02;217;2,22;9,301388;4235;455,30839
2022-12-02;211;96,77;19,057777;5640;295,942176
2022-12-02;209;117,01;86,582777;31977;369,322873
2022-12-02;213;6,88;2,313888;691;298,631567
2022-12-02;215;76,23;64,395555;26978;418,941959
2022-12-02;214;62,4;44,648055;45879;1027,569957
2022-12-02;210;105,61;86,568055;29117;336,34809
2022-12-03;206;24,02;22,793888;366;16,056936
2022-12-03;214;37,28;24,932222;174499;6998,934952
2022-12-04;206;111,91;54,265277;724;13,341865
2022-12-04;215;2,03;2,996666;988;329,699739
2022-12-05;206;306,29;157,177222;2002;12,737215
2022-12-05;211;114,84;26,862222;7412;275,92654
2022-12-05;202;16;19,167222;8334;434,804793
2022-12-05;217;20,15;8,465833;1334;157,57457
2022-12-05;203;54,2;32,893055;109841;3339,337133
2022-12-05;209;109,03;84,122777;26138;310,712519
2022-12-05;215;115,74;95,761944;32774;342,244514
2022-12-05;210;103,67;83,991111;24148;287,506614
2022-12-05;213;13;5,2575;1195;227,294341
2022-12-05;214;59,81;45,653888;32679;715,798838
2022-12-06;203;57,92;29,254444;192486;6579,718281
2022-12-06;206;268,9;139,498055;1824;13,075451
2022-12-06;210;130,34;115,798333;34283;296,057802
2022-12-06;209;156,29;115,821666;38028;328,332351
2022-12-06;217;27,31;17,137777;1769;103,222255
2022-12-06;202;19,47;15,483611;5540;357,797673
2022-12-06;215;63,05;51,325555;19724;384,291996
2022-12-06;214;57,97;42,178055;28259;669,992961
2022-12-06;213;37,92;19,293333;1677;86,921218
2022-12-06;211;99,66;20,957222;6108;291,450842
2022-12-07;206;273,12;138,246666;1627;11,768819
2022-12-07;217;20,58;9,276666;1280;137,980606
2022-12-07;203;44,7;15,433611;89397;5792,35799
2022-12-07;202;40,97;35,958611;12195;339,139907
2022-12-07;209;107,19;69,365277;26057;375,649044
2022-12-07;213;14,07;4,46;1047;234,753363
2022-12-07;211;107,11;22,735555;10547;463,898945
2022-12-07;215;60,98;55,017222;19969;362,959074
2022-12-07;214;54,65;39,908611;28567;715,810429
2022-12-07;210;86,58;69,340555;22260;321,024254
2022-12-08;203;40,03;22,103333;68785;3111,974108
2022-12-08;206;233,82;129,806666;1408;10,846901
2022-12-08;217;22;6,859722;479;69,827902
2022-12-08;202;32,83;27,173611;8535;314,091491
2022-12-08;215;89,98;67,641666;33179;490,511277
2022-12-08;209;98,44;55,985277;22908;409,179006
2022-12-08;214;51,39;34,330833;22524;656,086614
2022-12-08;213;31,65;13,369444;1429;106,885522
2022-12-08;211;93,46;30,054722;6653;221,362886
2022-12-08;210;71,1;55,920277;18977;339,358118
2022-12-09;206;137,75;69,423611;922;13,280784
2022-12-09;203;41,5;22,648611;74327;3281,746505
2022-12-09;217;12,7;4,914722;312;63,482736
2022-12-09;202;19,78;15,003611;5842;389,372931
